,respondent_id,h1n1_vaccine,seasonal_vaccine
1395,28102,0.12253345673282941,0.2688033276796341
1396,28103,0.08954194508492946,0.741249486207962
1397,28104,0.5874672003587087,0.8698085061709087
1398,28105,0.017595909678687655,0.07892118915294608
1399,28106,0.10250787747402985,0.228956731458505
1400,28107,0.09590898007154465,0.15372991194327673
1401,28108,0.3467636545499166,0.6548418454329172
1402,28109,0.19074341416358948,0.23059050897757213
1403,28110,0.2687470289071401,0.8811493913332622
1404,28111,0.144843730032444,0.8255406773090362
1405,28112,0.19099365880091984,0.5755421634515127
1406,28113,0.17452682614326476,0.7144188463687897
1407,28114,0.027941250142951807,0.12172024416426817
1408,28115,0.17561942736307778,0.2373008073369662
1409,28116,0.045307109579443935,0.20914787530899048
1410,28117,0.05445837946608663,0.23558720976114272
1411,28118,0.10353501319885254,0.3677802439530691
1412,28119,0.7010022974014283,0.8320921079317729
1413,28120,0.21885708888371785,0.4096109299858411
1414,28121,0.25324147661526997,0.7351037406921387
1415,28122,0.017409457421551148,0.04773294661349307
1416,28123,0.16172967612743377,0.1312152698884408
1417,28124,0.10519664540886879,0.2462889099121094
1418,28125,0.1680664037168026,0.39427405615647637
1419,28126,0.2032573535044988,0.29851516808072726
1420,28127,0.08900957634051641,0.3084872740507126
1421,28128,0.10289657205343247,0.06741916390756766
1422,28129,0.3031901530424754,0.7512229963143666
1423,28130,0.08269197123746078,0.156231987948219
1424,28131,0.3174779037634532,0.22002499788999558
1425,28132,0.3330284937222799,0.8389069485664368
1426,28133,0.3669427392880122,0.8865322570006053
1427,28134,0.2826160515348116,0.5494421549638112
1428,28135,0.16282152116298676,0.7474198114871979
1429,28136,0.04407765449335178,0.48469340582688647
1430,28137,0.10127239294350147,0.5075684809684753
1431,28138,0.4072734495004018,0.8262231600284576
1432,28139,0.25599855462710064,0.8223399110635121
1433,28140,0.42714474161465965,0.8523028934001923
1434,28141,0.029365341626107693,0.043828416739900906
1435,28142,0.03890115361039837,0.12503908743460973
1436,28143,0.2036973352730274,0.3453230857849121
1437,28144,0.13394150274495284,0.8521760610739391
1438,28145,0.1510064778352777,0.2734353342652321
1439,28146,0.07162353749076525,0.15324157426754634
1440,28147,0.05292529236525297,0.2676081222295761
1441,28148,0.299980731010437,0.3360179421802362
1442,28149,0.051134855368485055,0.1887229590614637
1443,28150,0.11079137212286393,0.5828478260835012
1444,28151,0.08441461724539598,0.37178161640961965
1445,28152,0.19465258995691936,0.2563767861326536
1446,28153,0.03653440559903781,0.07779916586975257
1447,28154,0.1313953896363576,0.14606542900204658
1448,28155,0.0994973882039388,0.7677254684766134
1449,28156,0.13133867373069127,0.5679806649684906
1450,28157,0.13737352788448334,0.2516956128676733
1451,28158,0.5026355884472529,0.8918364115556081
1452,28159,0.48678142368793487,0.8558165999253591
1453,28160,0.07390821573634943,0.12054246701300145
1454,28161,0.08574080042541027,0.6216181472937266
1455,28162,0.25734534045060475,0.6924687087535858
1456,28163,0.19233451545238495,0.27320334235827126
1457,28164,0.6872060843308767,0.7512829438845317
1458,28165,0.13142854089538258,0.32906042059262597
1459,28166,0.784713655312856,0.9521066260337829
1460,28167,0.04463537476956844,0.2888222606976827
1461,28168,0.13673967291911443,0.622956159512202
1462,28169,0.0836775508026282,0.22500644554694493
1463,28170,0.07274565880497297,0.29613466252883275
1464,28171,0.0724018549422423,0.40973151922225953
1465,28172,0.10158626650770505,0.6728466947873433
1466,28173,0.11176129455367724,0.2182017175356547
1467,28174,0.1568450200557709,0.2559795488913854
1468,28175,0.26457809378703434,0.6880083537101745
1469,28176,0.01391223477277284,0.06604791892692446
1470,28177,0.14591437965631485,0.25523849189281467
1471,28178,0.10530879865090052,0.7369656121730804
1472,28179,0.04813523028045893,0.16821108830471834
1473,28180,0.10588875755667687,0.2835105022788048
1474,28181,0.08053316107640664,0.23503965849677722
1475,28182,0.06708648019780716,0.4136129597822825
1476,28183,0.13746193548043567,0.17595080653826395
1477,28184,0.03570900474054118,0.07872836998974284
1478,28185,0.05996313112477462,0.2908640698591868
1479,28186,0.13805990209182104,0.4825288995107015
1480,28187,0.34837774773438773,0.6168475727240245
1481,28188,0.17212915172179538,0.2935198495785395
1482,28189,0.07910318225622177,0.17046713252862294
1483,28190,0.18554402003685633,0.305816598435243
1484,28191,0.0066927447107930985,0.04094250129768625
1485,28192,0.06029390578468641,0.25827437579631807
1486,28193,0.06229466481755177,0.7782627944151561
1487,28194,0.020171546672160427,0.2708755970001221
1488,28195,0.5285599680741628,0.822169710000356
1489,28196,0.6035424959659577,0.7280745275815328
1490,28197,0.2674149756630262,0.627581970691681
1491,28198,0.6691457426548004,0.7974712908267975
1492,28199,0.06296040027091901,0.257807939350605
1493,28200,0.103173818141222,0.3070656734704971
1494,28201,0.10292834758758546,0.2135440897444884
1495,28202,0.11466949885090193,0.46796311100323995
1496,28203,0.12143977752576272,0.6729734130700429
1497,28204,0.036430222267905876,0.07767982471734286
1498,28205,0.330155664285024,0.4416527173916499
1499,28206,0.34625046749909716,0.2287677438557148
1500,28207,0.5932139774163564,0.6770969784259796
1501,28208,0.07019934137662252,0.2175415524840355
1502,28209,0.22533439278602602,0.4784478916724523
1503,28210,0.060299220457673074,0.1413380605975787
1504,28211,0.46645455380280815,0.5170739632844925
1505,28212,0.6334847136338552,0.573321514527003
1506,28213,0.763911192814509,0.813377298116684
1507,28214,0.035625561264654,0.18490474075078964
1508,28215,0.1691562432050705,0.44689817825953165
1509,28216,0.11713469624519349,0.29564461052417756
1510,28217,0.009940597067276638,0.0981241355339686
1511,28218,0.7195617361863453,0.855953608751297
1512,28219,0.08443353364244104,0.10843190944443147
1513,28220,0.2510399012764295,0.39253483176231385
1514,28221,0.1647059488296509,0.18463036631544433
1515,28222,0.46142372409502663,0.693196934858958
1516,28223,0.10652956023191412,0.7884930666287739
1517,28224,0.050569728687405585,0.13743713349103928
1518,28225,0.28626352796951926,0.3618638194600741
1519,28226,0.0352624000593399,0.08853857189416886
1520,28227,0.3412091662486394,0.88389821489652
1521,28228,0.05423317457238833,0.7354128368695577
1522,28229,0.2744967196385066,0.5327436941862107
1523,28230,0.02650873982657989,0.03328952260315418
1524,28231,0.39540360450744627,0.8644837975502014
1525,28232,0.34361862957477574,0.32479813814163205
1526,28233,0.12273394549886385,0.3446364905436834
1527,28234,0.4001867900292079,0.8257714569568634
1528,28235,0.04261500757187605,0.18224554834266504
1529,28236,0.061842697958151505,0.12985866477092106
1530,28237,0.08470233028133711,0.18561162367463113
1531,28238,0.28329630454381305,0.8569890213012695
1532,28239,0.09655869799355665,0.3974268035093943
1533,28240,0.3249214635292689,0.30228181958198547
1534,28241,0.04005549130650858,0.08261526587108771
1535,28242,0.3371811479330063,0.6313997566699981
1536,28243,0.06473459601402283,0.3285637669761976
1537,28244,0.34497455557187395,0.6948991413911183
1538,28245,0.265360062122345,0.6517434843381246
1539,28246,0.008303711029390495,0.056585545614361764
1540,28247,0.18369346708059311,0.2592598947882652
1541,28248,0.07926409309109052,0.4669662533203761
1542,28249,0.10852660176654656,0.4862266663710276
1543,28250,0.4604237508773804,0.5780063949028651
1544,28251,0.5387167835235596,0.6336900351444881
1545,28252,0.16360233694314957,0.24898627440134685
1546,28253,0.1757903952151537,0.6418415379524232
1547,28254,0.22237637480099998,0.3366405361890793
1548,28255,0.06790260879943769,0.314198683599631
1549,28256,0.7569841655095418,0.6236437896887461
1550,28257,0.1446028943856557,0.23897458697358767
1551,28258,0.08990645870566369,0.09057517769436041
1552,28259,0.18138833448290825,0.8484512507915497
1553,28260,0.12879097004731496,0.1859118870149056
1554,28261,0.8385350326697032,0.7599758402506511
1555,28262,0.11235625475645065,0.3295135780175527
1556,28263,0.08589096151292325,0.16935646747549377
1557,28264,0.26304110695918403,0.5000723226865132
1558,28265,0.14487789114316305,0.7621438213189443
1559,28266,0.017702498418899874,0.058079653095143534
1560,28267,0.05506749206533035,0.6036635935306549
1561,28268,0.07644634991884232,0.1852609052260717
1562,28269,0.08941463415821393,0.17728569780786832
1563,28270,0.38845601081848147,0.8333884823322296
1564,28271,0.6853930632273356,0.4865612037976583
1565,28272,0.16848063002030056,0.5935533277193705
1566,28273,0.11131806073089441,0.4042331043879191
1567,28274,0.17063140173753102,0.669338066180547
1568,28275,0.3497586432099342,0.48860056976477306
1569,28276,0.06904104672372341,0.3875512777765592
1570,28277,0.03979206578495602,0.08292756797124942
1571,28278,0.1565807764728864,0.7160124158859253
1572,28279,0.5354312328497569,0.7049677570660908
1573,28280,0.02085745338583365,0.1729070242245992
1574,28281,0.028825786483163637,0.04967703906508784
1575,28282,0.03853190124190102,0.08411431537941098
1576,28283,0.11761423652370771,0.2978571657339732
1577,28284,0.707426321109136,0.32910370126366617
1578,28285,0.13162533208727836,0.4912538814544678
1579,28286,0.10241908659537634,0.43824228445688884
1580,28287,0.045933549801508586,0.18667981286843618
1581,28288,0.06249778325359027,0.23808342292904855
1582,28289,0.028858510293066502,0.08813533638914427
1583,28290,0.11030270457267762,0.09237194914370775
1584,28291,0.7041634424527485,0.9006515904267629
1585,28292,0.089956066335241,0.23920924663543702
1586,28293,0.03366643638039629,0.11195561314622561
1587,28294,0.2660979536175728,0.7040629649162293
1588,28295,0.08479129788776239,0.4942136949300766
1589,28296,0.5029272226492564,0.37747267107168836
1590,28297,0.07763276569545269,0.10465738433102767
1591,28298,0.08495394142965476,0.5902761493126552
1592,28299,0.16210933461785315,0.2769559911886851
1593,28300,0.4062626612186432,0.2667096088329951
1594,28301,0.09788783818483353,0.12536554547647635
1595,28302,0.18131229668855667,0.3911249498526255
1596,28303,0.9391776708761851,0.9719239815076193
1597,28304,0.04799429230391979,0.2945675448576609
1598,28305,0.0902150352547566,0.26551646570364634
1599,28306,0.06139481474955877,0.09366005015869935
1600,28307,0.12678059806426367,0.7907768515745799
1601,28308,0.2982617864012718,0.9188623984654745
1602,28309,0.026978370634218058,0.18230786979198454
1603,28310,0.18043637891610464,0.3600546250740687
1604,28311,0.06861418953786294,0.8436176399389903
1605,28312,0.0456537198026975,0.5211777257919312
1606,28313,0.0928922920425733,0.4377342637379964
1607,28314,0.07248931248982748,0.4166576864322027
1608,28315,0.8644861519336701,0.9061180408795675
1609,28316,0.0704029498497645,0.2732172578573227
1610,28317,0.03975066135947903,0.0872608606517315
1611,28318,0.02406542668429514,0.20876386736830074
1612,28319,0.0865759868423144,0.21957935651143393
1613,28320,0.7244637882709504,0.7815879066785176
1614,28321,0.1211288670450449,0.9557855971654257
1615,28322,0.1964145957430204,0.43395384709040324
1616,28323,0.12284650986393293,0.6351861947774887
1617,28324,0.033004397032782434,0.8901394438743591
1618,28325,0.06560761941596865,0.5735849871238072
1619,28326,0.4521876545747121,0.642853080034256
1620,28327,0.7266650025049846,0.866196262439092
1621,28328,0.18621328741312027,0.271674497127533
1622,28329,0.07972084097564221,0.48341917792956035
1623,28330,0.4735006833076477,0.40798648456732434
1624,28331,0.033608207764724896,0.08180218589957804
1625,28332,0.03815270553653439,0.10770171632369359
1626,28333,0.03926184127728144,0.23528241515159606
1627,28334,0.026337570572892825,0.08802038083473841
1628,28335,0.04316328997723758,0.22922487924496332
1629,28336,0.1609899114072323,0.8255736482143402
1630,28337,0.13873016168673835,0.18520824288328488
1631,28338,0.11393626103798549,0.2610871667663256
1632,28339,0.6148244706789653,0.8239179193973541
1633,28340,0.26289791146914165,0.33281125138203305
1634,28341,0.26951030174891155,0.6756508068243663
1635,28342,0.219021511276563,0.24925010681152343
1636,28343,0.6177851855754852,0.8016348604361216
1637,28344,0.13865581005811692,0.4692495602369309
1638,28345,0.08170271744330725,0.6262886726856232
1639,28346,0.1346470298866431,0.6502163183689118
1640,28347,0.49571452856063847,0.7508594413598378
1641,28348,0.12729279284675915,0.4976672347386678
1642,28349,0.03491243189821641,0.10302812039852143
1643,28350,0.740334906578064,0.8782546917597454
1644,28351,0.08751760826756556,0.612830642859141
1645,28352,0.13361633966366449,0.6911662995815278
1646,28353,0.47689048131306966,0.7124496750036875
1647,28354,0.05292390540242195,0.07164688494987786
1648,28355,0.11864032457272211,0.4209175258874893
1649,28356,0.07504056078692278,0.4364249022801717
1650,28357,0.031213148944079876,0.08952261663973332
1651,28358,0.49612400929133094,0.5874606923262278
1652,28359,0.0704044796898961,0.7967199615637461
1653,28360,0.15790089925130207,0.6710628076394398
1654,28361,0.06042836509644985,0.2821061678727468
1655,28362,0.1706846712032954,0.9157898918787639
1656,28363,0.8128527025381724,0.9307261355717977
1657,28364,0.7844045774141948,0.9444629434744517
1658,28365,0.04040142161150773,0.08197293214499951
1659,28366,0.3070686688025792,0.32770077705383305
1660,28367,0.06649264574050903,0.5055669995148977
1661,28368,0.4674269586801529,0.8649216190973918
1662,28369,0.03329446343084176,0.0340321284905076
1663,28370,0.5218259672323863,0.6058935678005218
1664,28371,0.30881090939044953,0.2755009620388349
1665,28372,0.07202239003032446,0.13168272927403452
1666,28373,0.13001726374030115,0.17771358102560042
1667,28374,0.0326781448846062,0.11983252967397372
1668,28375,0.17427542010943095,0.26036889662345253
1669,28376,0.07602138184010983,0.3734826225042343
1670,28377,0.1581126990914345,0.4343514327208201
1671,28378,0.03821446844066183,0.08261698531607786
1672,28379,0.062182269236072896,0.2503730061650276
1673,28380,0.02879539828747511,0.2109717827041944
1674,28381,0.6606469257672627,0.8922786545753478
1675,28382,0.3120891668399175,0.6587068235874176
1676,28383,0.09148464878400167,0.1170533375442028
1677,28384,0.05973289358740052,0.232907652258873
1678,28385,0.35784610390663146,0.7612011170387267
1679,28386,0.1998537435134252,0.2689408918221792
1680,28387,0.425457687775294,0.8623499214649201
1681,28388,0.4113088091214498,0.7667874411741893
1682,28389,0.05299208471551538,0.2336538940668106
1683,28390,0.3313746805985769,0.7126868724822998
1684,28391,0.10450525706013043,0.14067993218700092
1685,28392,0.1714688068628311,0.5905319865544637
1686,28393,0.07320576046283046,0.8210480070114136
1687,28394,0.05127458029737075,0.5760460837682089
1688,28395,0.10261925290028254,0.8556181101004283
1689,28396,0.12413655519485474,0.34403493722279865
1690,28397,0.21480238532026608,0.442251784602801
1691,28398,0.050709648951888085,0.12244299781819185
1692,28399,0.9029908514022826,0.8766380774974822
1693,28400,0.09824189558625221,0.5452174403270086
1694,28401,0.0844292906175057,0.1271588728328546
1695,28402,0.38939312438170115,0.43242060403029126
1696,28403,0.393199645280838,0.6736816962560017
1697,28404,0.14888132115205127,0.4730588098367055
1698,28405,0.07374939300740758,0.21227688118815422
1699,28406,0.09238824437061946,0.1630591361721357
1700,28407,0.44959904154141744,0.2929796081284682
1701,28408,0.21010671317577362,0.8407786162694295
1702,28409,0.01747299574005107,0.16016157711545626
1703,28410,0.8176102324326833,0.7088002546628316
1704,28411,0.4736433565616608,0.31748619268337885
1705,28412,0.8458565457661946,0.8938112390041351
1706,28413,0.1524580919245879,0.1987530832986037
1707,28414,0.9526848411560058,0.9816468795140585
1708,28415,0.014024876608358076,0.06143151415977627
1709,28416,0.022562421141192317,0.1698469259341558
1710,28417,0.045213410208622615,0.08263372763991356
1711,28418,0.2740771027406057,0.4279903522133827
1712,28419,0.8441590821743011,0.8443082626660665
1713,28420,0.5910542476177216,0.6338515722751618
1714,28421,0.1085896655668815,0.4187910409768423
1715,28422,0.03453622655322154,0.1719914957880974
1716,28423,0.04323126388092836,0.10209960908318559
1717,28424,0.600474500656128,0.32094172616799677
1718,28425,0.09536698617041112,0.16992149179180463
1719,28426,0.09478718834618727,0.2808750040332476
1720,28427,0.14410515869657198,0.3291075700521469
1721,28428,0.08147980763266484,0.7719519090652466
1722,28429,0.08514644098778566,0.0952966611335675
1723,28430,0.6796835958957672,0.6253103278080623
1724,28431,0.8424412826697032,0.8783213233947753
1725,28432,0.0685538513151308,0.14089377919832866
1726,28433,0.140957715647916,0.37577392816543576
1727,28434,0.10905995418628056,0.5168732124567033
1728,28435,0.16710743681838114,0.7028352892398835
1729,28436,0.08217055439949036,0.1133164967596531
1730,28437,0.06928282211224238,0.27598949124415717
1731,28438,0.025199930200663707,0.07707316453258196
1732,28439,0.12410591140389443,0.13323986735815804
1733,28440,0.048207303856809935,0.7841919453938802
1734,28441,0.8552739306290944,0.790036340157191
1735,28442,0.061790677681565286,0.8101725550492604
1736,28443,0.6449623000621796,0.8821186979611715
1737,28444,0.4288456380367279,0.24215600681801638
1738,28445,0.18554994523525237,0.23948804219563802
1739,28446,0.09074183074136576,0.5184547805786133
1740,28447,0.11370404901603857,0.668741846481959
1741,28448,0.5051157689094543,0.5430702066421509
1742,28449,0.46886984507242835,0.7161416665712992
1743,28450,0.1623831898967425,0.4769711345434189
1744,28451,0.08962492515643439,0.21525076617797217
1745,28452,0.011329663791693747,0.10858352079987527
1746,28453,0.044331388546464345,0.5956097726027171
1747,28454,0.08949368417263032,0.21553857028484344
1748,28455,0.8739708570639293,0.9307698225975036
1749,28456,0.20133054941892625,0.6023403831322988
1750,28457,0.16321552485227586,0.6412023774782817
1751,28458,0.13890590007106463,0.5816382106145224
1752,28459,0.008561452805685502,0.049067518940816325
1753,28460,0.04505328287680944,0.1165503916889429
1754,28461,0.20086058924595515,0.2252378914753596
1755,28462,0.10745252639055253,0.23299915711085
1756,28463,0.48180760701497394,0.2762404725948969
1757,28464,0.10447798639535905,0.6712626898288727
1758,28465,0.5523977641264597,0.6266106514135996
1759,28466,0.10764450122912725,0.1772710633277893
1760,28467,0.15962905968228977,0.4739096460739772
1761,28468,0.08332586872080962,0.3099498943487803
1762,28469,0.23570089956124624,0.22331273004412652
1763,28470,0.12194372311234475,0.1994879772265752
1764,28471,0.09923223584890366,0.747595630089442
1765,28472,0.07817999703188738,0.36672283728917443
1766,28473,0.03754940114915371,0.13376293040812015
1767,28474,0.07661292254924774,0.17428271094957987
1768,28475,0.2843408321340879,0.4932171138127645
1769,28476,0.07281078012039265,0.13227992882331213
1770,28477,0.037446351380397876,0.07375658360620341
1771,28478,0.09946811224023501,0.33420241743326184
1772,28479,0.3087541411320368,0.2859508390724659
1773,28480,0.06387111174563567,0.2616482490797838
1774,28481,0.06831021159887314,0.6783175925413767
1775,28482,0.3169486677646637,0.6251044472058613
1776,28483,0.06655661756172776,0.21581113850076994
1777,28484,0.1166007009645303,0.3611563667654991
1778,28485,0.06005158231283227,0.1252662460009257
1779,28486,0.03973437221410374,0.0870857834070921
1780,28487,0.04721442016152044,0.12185912276307742
1781,28488,0.09192766521126032,0.7196277705828349
1782,28489,0.1552920426428318,0.21470723966757457
1783,28490,0.028565397933125496,0.6517129476865133
1784,28491,0.15371756215890248,0.6253416685263316
1785,28492,0.10600224733352662,0.6268784785270691
1786,28493,0.043449593832095464,0.05483435019850731
1787,28494,0.5530579614639282,0.4985901459058126
1788,28495,0.0955812939008077,0.14675696089863777
1789,28496,0.10108126692473889,0.7126827116807302
1790,28497,0.059258232240875564,0.11151757555703322
1791,28498,0.0830856516957283,0.29315852930148445
1792,28499,0.12702504100898904,0.6562947277228037
1793,28500,0.10190686707695325,0.219433739533027
1794,28501,0.09007186368107796,0.6411113003889719
1795,28502,0.03309506167968114,0.21920437624057135
1796,28503,0.13854022602240246,0.24439415628711383
1797,28504,0.05682736702263355,0.14491502222915492
1798,28505,0.014705085454819104,0.04183181161992252
1799,28506,0.6733136248588563,0.8584829882780711
1800,28507,0.04196285134802262,0.15937866340080897
1801,28508,0.7558285049597422,0.8240421239535014
1802,28509,0.055477623629073304,0.2538043331603209
1803,28510,0.25655253469944,0.3585062772035599
1804,28511,0.19002028966943424,0.8462094148000081
1805,28512,0.06713712009290854,0.47002875089645385
1806,28513,0.19233974690238634,0.37063700397809346
1807,28514,0.18417463739713033,0.5073758172988891
1808,28515,0.03985039731177191,0.17657393594582876
1809,28516,0.28723877211411797,0.34078725238641105
1810,28517,0.04118926967183749,0.1359699324021737
1811,28518,0.24314749956130982,0.54690316816171
1812,28519,0.08830936952183643,0.30173748324314753
1813,28520,0.07110371847947439,0.11539496024449666
1814,28521,0.24982342173655828,0.6855963953336079
1815,28522,0.2563144357999166,0.47798758308092754
1816,28523,0.096746663103501,0.19177429308493932
1817,28524,0.2103426835934321,0.3455837500095368
1818,28525,0.10914097860455513,0.17474773039420446
1819,28526,0.09827402955542008,0.17830545986692112
1820,28527,0.04664930379639069,0.16611503841355443
1821,28528,0.21014529451727867,0.318734134833018
1822,28529,0.08040448162394265,0.24049756345649562
1823,28530,0.15157184973359109,0.8469170709451039
1824,28531,0.14885773380597433,0.15947018305460614
1825,28532,0.06873372479031484,0.0948319141815106
1826,28533,0.050686886111895244,0.10137357905507088
1827,28534,0.03980177691827218,0.07666564680635929
1828,28535,0.01379967278490464,0.1269285633166631
1829,28536,0.060895169340074065,0.44621620217959085
1830,28537,0.1120402150352796,0.5326429603497187
1831,28538,0.604077653090159,0.7275745002428691
1832,28539,0.08051734375301749,0.2045542917214334
1833,28540,0.205575346549352,0.9566435261567434
1834,28541,0.12128608097632726,0.5623665928840638
1835,28542,0.08809251526991527,0.1790906344850858
1836,28543,0.06689653726294637,0.21173151567578316
1837,28544,0.3173757698138555,0.4883770708243052
1838,28545,0.15209404249986014,0.7432083141803741
1839,28546,0.32592421293258667,0.29431464662154516
1840,28547,0.30889257629712424,0.6056068833669026
1841,28548,0.06691880581279597,0.0681579884638389
1842,28549,0.03469885572170218,0.10698808853824933
1843,28550,0.05945616863667965,0.3401663143436114
1844,28551,0.32640952507654825,0.8958182732264202
1845,28552,0.448393560051918,0.28667255500952404
1846,28553,0.08804229299227397,0.14118778973817825
1847,28554,0.09775467132528623,0.5404776163895925
1848,28555,0.2915776431560516,0.42301113506158194
1849,28556,0.04319237853089969,0.08736936888347069
1850,28557,0.3561264077822367,0.8072183116277059
1851,28558,0.060728784998257956,0.44952640155951185
1852,28559,0.04269506972904007,0.09672997139394283
1853,28560,0.2813815522193909,0.6190483609835307
1854,28561,0.19556284854809444,0.7515626076857249
1855,28562,0.06365804206579924,0.18737434394657612
1856,28563,0.061528882135947545,0.24114122927188875
1857,28564,0.04105598337948323,0.07501095596700907
1858,28565,0.2954585777719816,0.648121634721756
1859,28566,0.09530449420213699,0.6368494085470835
1860,28567,0.05454945862293244,0.12748027498523395
1861,28568,0.08493766624480487,0.3084825718899568
1862,28569,0.18792497634887695,0.5635255479812622
1863,28570,0.06162640175471703,0.268577938079834
1864,28571,0.028931862575312457,0.1839249873161316
1865,28572,0.07134613342583179,0.08969787446161111
1866,28573,0.7968521221478779,0.9548485195636749
1867,28574,0.3366601268450419,0.594783778587977
1868,28575,0.17664947311083476,0.4466717739899953
1869,28576,0.17919846256573996,0.14550120153774818
1870,28577,0.1203080257276694,0.8857068955898285
1871,28578,0.024218684195851287,0.10124117337167263
1872,28579,0.365860006014506,0.7449654304981232
1873,28580,0.5216227825482687,0.5649158175786336
1874,28581,0.19531454106171925,0.5885182468096415
1875,28582,0.36090144435564675,0.47875813285509744
1876,28583,0.06887979358434677,0.7719006375471751
1877,28584,0.17998998443285624,0.7715418803691865
1878,28585,0.1927321083843708,0.32568045099576315
1879,28586,0.13399148066838584,0.2906749274333318
1880,28587,0.18454901814460756,0.716545382340749
1881,28588,0.22127465426921844,0.5075453945000966
1882,28589,0.8849129915237427,0.8911570696036021
1883,28590,0.05307240780442953,0.22098048828542233
1884,28591,0.8002170244852702,0.9651799873510997
1885,28592,0.6522770063082377,0.9380788294474284
1886,28593,0.3988083783785502,0.6168561444679896
1887,28594,0.04852500756581624,0.17484527568022412
1888,28595,0.13529376010100047,0.8058731412887573
1889,28596,0.02259030385563771,0.2901592580477397
1890,28597,0.07327820450067521,0.5596479686101278
1891,28598,0.07855309291432301,0.45990405678749086
1892,28599,0.16209324628114702,0.18623738050460814
1893,28600,0.03533957919105887,0.13688879983499647
1894,28601,0.5212900471687317,0.7645395064353944
1895,28602,0.155387322306633,0.519982971350352
1896,28603,0.17232277984420458,0.31024426996707916
1897,28604,0.12964579532543818,0.1814811979730924
1898,28605,0.0781925743818283,0.13335442021489144
1899,28606,0.15261283487081528,0.3015434990326563
1900,28607,0.04029362482018769,0.052495689550414684
1901,28608,0.17830247392257054,0.2022934463620186
1902,28609,0.3467486643791199,0.4332242467006048
1903,28610,0.5313492834568023,0.2590658912062645
1904,28611,0.11196679549912612,0.15127757302174966
1905,28612,0.09138607094685236,0.6766816759109497
1906,28613,0.0694196438572059,0.22492452050248782
1907,28614,0.036693655240039036,0.1233787016570568
1908,28615,0.06572361284866929,0.20720491508642833
1909,28616,0.07285778467853865,0.4346214067935944
1910,28617,0.03890775055314104,0.08776737665136655
1911,28618,0.07459493607282638,0.10916858608524005
1912,28619,0.13749560410777728,0.24587166984875997
1913,28620,0.33548984825611117,0.2831994530558586
1914,28621,0.04870601701239745,0.6743480857213338
1915,28622,0.683514000972112,0.5940756771961848
1916,28623,0.048807106874883176,0.2564377894004186
1917,28624,0.06792808304230372,0.3855195238192876
1918,28625,0.13111825587848824,0.181344332570831
1919,28626,0.08310668523112932,0.6707539470990499
1920,28627,0.16737115234136582,0.7332109443346659
1921,28628,0.1780461538831393,0.4037777920564016
1922,28629,0.0502483460928003,0.06114537682384252
1923,28630,0.5122622338930766,0.6157326203584671
1924,28631,0.31950565914313,0.2817530318597953
1925,28632,0.13714144930243494,0.28760888139406837
1926,28633,0.6454049265384674,0.45754167636235554
1927,28634,0.4025201894839605,0.516658407052358
1928,28635,0.2194382362564405,0.6779046181837718
1929,28636,0.04984313766161601,0.679956773519516
1930,28637,0.26575750261545183,0.643589346408844
1931,28638,0.175857034722964,0.3506223233540853
1932,28639,0.04651184074580669,0.5170261112848917
1933,28640,0.12912098442514736,0.6857034210364024
1934,28641,0.03911873306768636,0.5538528498013815
1935,28642,0.08463475544005633,0.3024138724803924
1936,28643,0.04204798866684238,0.27430656691392263
1937,28644,0.17426588490605355,0.2559653495252132
1938,28645,0.08894172949095568,0.3223523127039274
1939,28646,0.15388580406705538,0.2607039162516594
1940,28647,0.1150685752928257,0.43790155549844106
1941,28648,0.08323530405759812,0.3767300975322724
1942,28649,0.16935469523072244,0.36645921548207605
1943,28650,0.14104498972495397,0.15985929928719997
1944,28651,0.6159566712379456,0.5620721819003422
1945,28652,0.07026457602779071,0.11579067467401426
1946,28653,0.09008029818534852,0.6357378244400025
1947,28654,0.28678129891554516,0.8521051112810771
1948,28655,0.20399826914072036,0.6168868390719096
1949,28656,0.4648781112829844,0.4869988950093587
1950,28657,0.11916567345460256,0.1930824005107085
1951,28658,0.8739079944292705,0.9308836185932159
1952,28659,0.038037502877414225,0.041149652525782586
1953,28660,0.4505503624677658,0.2149483245611191
1954,28661,0.4702151250839234,0.501223447918892
1955,28662,0.051233402738968536,0.20285469243923823
1956,28663,0.055138497576117516,0.382402773698171
1957,28664,0.13201678960273663,0.7555278579394022
1958,28665,0.3729149127006531,0.23426873212059338
1959,28666,0.04766518898308277,0.14360008175174396
1960,28667,0.28423406958580016,0.578000289996465
1961,28668,0.22186981956164042,0.3210294878482819
1962,28669,0.4494895233710607,0.8509996910889943
1963,28670,0.09089834103981653,0.12114818245172501
1964,28671,0.07106398671865463,0.13063554743925732
1965,28672,0.04915394427875678,0.4677403505643209
1966,28673,0.31551273961861925,0.7010912891228993
1967,28674,0.12216203620036444,0.28414192736148836
1968,28675,0.7236740056673685,0.9234051632881164
1969,28676,0.2384881309668223,0.2793091771999995
1970,28677,0.09083684744934241,0.7085897970199585
1971,28678,0.03316976958264907,0.24953881601492564
1972,28679,0.5501088949044546,0.6373900981744131
1973,28680,0.041928492995599906,0.27983166615168253
1974,28681,0.3492657099167506,0.7640200169881185
1975,28682,0.7785363213221232,0.8682217494646709
1976,28683,0.09725982829928398,0.35296207586924233
1977,28684,0.0006105813663452864,0.04720517445666095
1978,28685,0.05801569014787674,0.32961616913477576
